Date,Temp,Temp_Max,Temp_Min,WS,WD,PRE,HUM,SP
01-01-2016,24.3,33.64,16.01,1.59,146.12,0,4.7,98.1
02-01-2016,23.38,32.96,14.53,2.2,181.06,0,4.46,98.1
03-01-2016,21.53,31.01,13.49,2.98,59.5,0,4.33,98.01
04-01-2016,21.24,30.83,12.83,2.9,79.31,0,4.64,98.07
05-01-2016,21.63,30.82,12.38,2.18,93.19,0,4.52,97.97
06-01-2016,22.55,31.71,13.84,1.92,99.56,0,4.09,97.94
07-01-2016,22.08,31.33,14.25,2.1,103.06,0,4.33,98
08-01-2016,23.31,31.6,16.31,1.25,237,0,5.19,97.96
09-01-2016,23.01,31.98,15.84,2.67,301.5,0,5.07,97.77
10-01-2016,21.83,30.83,13.73,2.25,91.06,0,4.21,97.93
11-01-2016,22.25,30.84,13.08,1.74,72.5,0,4.15,97.95
12-01-2016,22.58,31.31,14.18,1.92,92.88,0,4.15,97.74
13-01-2016,22.51,31.44,14.63,2.17,149.06,0,4.46,97.61
14-01-2016,23.15,31.9,14.86,3.27,148.69,0,5.8,97.61
15-01-2016,24.67,31.43,17.71,3.27,169.81,0,7.45,97.54
16-01-2016,25.08,30.87,20.31,2.5,172.75,0.05,7.93,97.46
17-01-2016,24.58,30.59,19.11,2.42,106.38,0.7,8.24,97.45
18-01-2016,24.33,30.37,18.77,3.55,140.44,0.01,8.54,97.39
19-01-2016,23.62,30.88,18.5,4.61,231.94,0,6.77,97.37
20-01-2016,19.81,28.01,13.14,4.21,120.38,0,5.74,97.8
21-01-2016,17.88,26.97,10.56,3.41,131.25,0,2.99,98.05
22-01-2016,17.19,27.45,8.26,3.29,63.06,0,2.62,98.09
23-01-2016,17.52,28.64,7.52,2.88,71.62,0,2.08,98.11
24-01-2016,19.16,30.45,8.14,2.39,123.62,0,2.26,97.98
25-01-2016,20.89,30.95,10.52,2.04,136.44,0,2.87,97.78
26-01-2016,21.95,31.85,12.37,2.05,122.62,0,4.52,97.67
27-01-2016,22.12,33.05,13.35,2.57,208.88,0,3.17,97.63
28-01-2016,22.85,33.06,13.01,2.27,80,0,3.17,97.74
29-01-2016,23.55,33.58,13.61,3.09,74.56,0,4.39,97.91
30-01-2016,24.79,35.32,14.73,1.8,208.81,0,4.09,97.83
31-01-2016,25.19,35.83,16.86,2.35,317.81,0,3.78,97.69
01-02-2016,24.83,35.04,16.43,2.52,207.88,0,4.39,97.75
02-02-2016,24.73,34.95,16.37,2.6,193.75,0,3.78,97.75
03-02-2016,23.86,33.91,15.36,3.45,156,0,4.76,97.73
04-02-2016,22.77,32.8,13.58,2.77,75.44,0,3.54,97.78
05-02-2016,23.55,33.46,14.12,2.34,118.5,0,2.99,97.66
06-02-2016,25.1,34.65,14.81,3.65,140.31,0,5.62,97.4
07-02-2016,26.17,34.19,20.43,3.95,253.75,0,6.59,97.57
08-02-2016,24.65,33.57,16.07,2.45,125.94,0,4.39,97.68
09-02-2016,24.12,32.76,14.25,2.21,111.75,0,4.15,97.66
10-02-2016,25.96,35.33,17.04,2.91,209.38,0,6.1,97.38
11-02-2016,26.24,34.82,19.87,3.78,297.38,0,5.68,97.33
12-02-2016,25.88,34.93,16.67,2.16,141.69,0,3.97,97.36
13-02-2016,25.23,34.18,17.33,3.51,294.06,0,4.76,97.5
14-02-2016,26.12,34.32,17.61,3.03,115.25,0,5.19,97.57
15-02-2016,28.12,35.36,21.71,3.96,134.56,0,7.63,97.58
16-02-2016,28.11,36.74,20.42,4.17,152.62,0,6.96,97.68
17-02-2016,27,35.95,18.82,4.2,136.25,0,6.04,97.79
18-02-2016,27.4,36.8,18.9,2.76,135.81,0,5.8,97.71
19-02-2016,28.13,37.8,18.65,2.95,167.88,0,4.76,97.75
20-02-2016,28.66,37.22,19.94,2.8,258.69,0,4.76,97.7
21-02-2016,29.99,37.36,22.26,2.97,304.5,0,8.67,97.57
22-02-2016,30.57,38.44,22.08,2.14,136.69,0,7.75,97.61
23-02-2016,30.44,38.8,22.8,2.55,152.81,0,5.74,97.44
24-02-2016,29.85,38.95,21.94,2.94,163.38,0,4.33,97.29
25-02-2016,29.82,38.03,21.58,2.88,88.56,0,6.71,97.38
26-02-2016,30.06,37.27,23.11,2.95,128.38,0.08,9.95,97.56
27-02-2016,30.38,36.72,23.84,2.52,101.12,0.52,10.62,97.73
28-02-2016,30.48,36.93,23.83,3.27,90.94,1.96,9.95,97.86
29-02-2016,30.03,35.9,25.22,3.6,100.38,1.25,11.11,97.86
01-03-2016,28.47,34.3,23.89,1.96,189.69,3.22,12.27,97.75
02-03-2016,28.94,36.08,22.78,2.47,140.12,0.31,10.93,97.73
03-03-2016,29.51,37.38,23.18,2.09,111.81,0.04,8.79,97.77
04-03-2016,29.12,36.52,21.89,2.04,244.69,4.9,10.31,97.61
05-03-2016,29.51,36.96,21.48,2.23,222.19,0.58,10.31,97.46
06-03-2016,29.19,35.77,23.87,3.34,153.88,0.76,10.44,97.43
07-03-2016,30.1,37.78,22.87,2.37,183.06,0.2,10.13,97.36
08-03-2016,30.24,38.48,22.55,1.93,213.19,0,7.63,97.28
09-03-2016,30.21,36.38,23.28,1.5,188.19,0,7.39,97.37
10-03-2016,30.48,38.87,22.82,2.09,253.88,0,6.53,97.47
11-03-2016,30.4,39.28,22.17,2.62,94,0,6.35,97.48
12-03-2016,32.25,40.82,24.01,3.58,209.94,0.09,7.45,97.22
13-03-2016,29.9,37.81,23.37,3.4,249.38,1.03,7.63,97.29
14-03-2016,28.55,36.98,21.3,4.23,325.12,0.01,5.68,97.44
15-03-2016,27.83,36.58,18.53,2.74,125.94,0.01,5.49,97.45
16-03-2016,28.05,36.39,19.55,3.86,62.12,0.12,8.3,97.42
17-03-2016,30.41,38.13,22.17,2.61,128.19,0,9.52,97.34
18-03-2016,31.8,40.47,23.94,2.98,240.19,0,9.28,97.27
19-03-2016,31.9,40.3,24.07,4.45,317.81,0,7.14,97.31
20-03-2016,31.54,40.24,23.08,4.41,315.69,0,6.35,97.37
21-03-2016,30.73,40.14,22.55,4.64,312.31,0,3.6,97.26
22-03-2016,30.66,40.65,20.15,2.99,150.06,0,3.54,97.18
23-03-2016,31.23,41.15,20.56,2.57,140.69,0,2.81,97.29
24-03-2016,30.36,41.37,19.04,3.58,77.31,0,2.32,97.51
25-03-2016,31.01,41.62,19.88,3.38,92.44,0,3.66,97.54
26-03-2016,33.18,42.09,23.52,2.73,122.75,0,6.65,97.39
27-03-2016,33.91,41.9,25.86,3.86,221.12,0.75,7.57,97.31
28-03-2016,32.52,40.25,24.67,3.22,185.19,2.83,9.52,97.45
29-03-2016,32.12,41.42,23.41,2.09,304.25,0,5.07,97.39
30-03-2016,31.73,40.62,22.53,1.63,176.62,0,4.33,97.41
31-03-2016,32.37,41.45,22.84,1.9,167.94,0,4.88,97.28
01-04-2016,32.23,42.41,23.06,3.56,318.25,0,3.66,97.1
02-04-2016,34.07,43.4,23.97,2.29,217.56,0,4.94,97.14
03-04-2016,35.26,44.09,24.97,1.64,151.12,0,5.92,97.2
04-04-2016,35.84,43.8,28.18,2.52,256.62,0,7.51,97.07
05-04-2016,34.46,42.21,28.24,5.09,318.19,0.37,7.57,97.11
06-04-2016,33.51,40.12,27.39,2.99,188.94,1.12,10.19,97.28
07-04-2016,33.94,41.08,26.43,2.06,246.81,0.12,10.25,97.21
08-04-2016,34.81,42.69,27.12,2.52,225.69,0,7.08,97.13
09-04-2016,34.69,41.88,26.3,2.46,254.19,0,7.14,97.2
10-04-2016,35.51,42.49,28.62,2.22,258.06,0,7.39,97.26
11-04-2016,35.44,43.33,26.19,3.7,330.88,0,6.9,97.19
12-04-2016,35.29,43.49,26.97,4.37,308.12,0,6.35,97.05
13-04-2016,34.94,43.71,26.59,4.5,324.69,0,5,96.89
14-04-2016,34.77,43.98,24.88,3,302.88,0,3.6,96.94
15-04-2016,36,44.66,26.46,1.26,157.88,0,3.6,97.02
16-04-2016,35.94,45.11,25.51,1.95,278.62,0,5,96.92
17-04-2016,35.96,44.6,27.87,3.84,311,0,5.8,96.89
18-04-2016,35.9,44.14,26.83,2.26,246.69,0,6.65,96.99
19-04-2016,37.01,44.21,29.19,2.15,210.25,0,8.79,97.04
20-04-2016,38.55,44.78,32.78,2.97,257.62,0,9.28,97.09
21-04-2016,38.08,45.33,30.65,5,317.88,0,6.9,96.95
22-04-2016,36.44,44.82,28.79,6.09,296.81,0,5.92,96.84
23-04-2016,34.31,42.6,26.19,6.88,304.5,0,7.69,96.76
24-04-2016,34.53,42.58,26.49,5.03,306.19,0,6.71,96.72
25-04-2016,35.52,43.84,26.8,3.82,308.44,0,6.47,96.82
26-04-2016,36.29,44.24,27.48,2.9,267.12,0,6.23,97.03
27-04-2016,36.04,43.89,27.34,2.48,291.69,0.01,6.1,96.99
28-04-2016,36.8,43.7,27.98,1.82,262.56,0.15,7.63,96.94
29-04-2016,37.99,44.31,31.7,2.31,202.38,0.01,7.69,96.94
30-04-2016,36.95,44.72,29.52,2.82,239.81,0.03,8.12,96.98
01-05-2016,36.91,44.86,28.73,3.7,302.25,0,6.47,96.89
02-05-2016,37.19,44.94,28.64,3.66,295.19,0.26,7.02,96.9
03-05-2016,34.94,40.05,29.78,3.29,279.5,0.06,7.26,96.97
04-05-2016,36.2,44.02,27.43,3.28,237.75,0.03,7.63,96.9
05-05-2016,35.06,42.06,27.98,3.5,203.56,1.37,10.31,97.07
06-05-2016,30.85,36.67,26.26,3.34,162,14.41,14.59,97.14
07-05-2016,31.6,37.55,25.41,1.62,176.75,0.71,14.95,97.12
08-05-2016,32.93,39.51,26.28,2.23,142,1.71,14.28,97.15
09-05-2016,33.45,39.83,26.44,2.52,237.25,0.42,13.98,97.12
10-05-2016,34.59,40.9,27.48,2.05,251.5,0.03,12.51,97.11
11-05-2016,36.34,42.64,29.02,1.87,140.44,0.17,11.17,97
12-05-2016,37.48,44.06,29.83,1.97,226.94,2.06,11.17,96.74
13-05-2016,38.08,44.8,30.41,2.48,274.56,0.74,11.29,96.72
14-05-2016,38.21,45.48,30.45,2.77,324.38,0,9.46,96.81
15-05-2016,38.32,46.05,30.42,2.16,266.12,0,8.91,96.84
16-05-2016,38.26,45.33,30.65,2.19,253.38,0,9.03,96.67
17-05-2016,38.87,46.39,30.9,2.67,166.69,0,9.22,96.45
18-05-2016,38.42,45.14,31.69,4.96,152.94,0,12.57,96.35
19-05-2016,38.02,44.64,31.11,5.2,137.81,0.01,12.15,96.33
20-05-2016,39.36,46.71,32.23,5.23,262.06,0.09,10.74,96.16
21-05-2016,37.39,45.26,29.82,9.12,294.06,0.02,10.86,96.37
22-05-2016,36.84,44.74,28.59,7.96,289.06,0,11.05,96.61
23-05-2016,36.02,43.32,28.21,9.06,294.38,0,12.51,96.73
24-05-2016,36.67,44.42,28.94,7.62,298.62,0,11.6,96.72
25-05-2016,36.24,43.38,28.23,8.56,298.81,0,11.84,96.64
26-05-2016,36.34,43.83,28.39,6.66,300,0,11.66,96.7
27-05-2016,36.83,43.94,29.12,7.2,300.44,0,12.39,96.79
28-05-2016,36.12,43.12,28.55,7.25,294.5,0,12.63,96.77
29-05-2016,35.98,42.12,29.45,7.23,301.12,0.01,12.7,96.69
30-05-2016,36.05,42.82,28.62,5.41,303.88,0.01,12.08,96.67
31-05-2016,36.99,43.58,29.74,5.47,309.56,0,11.23,96.75
01-06-2016,37.62,43.34,31.18,4.7,321.56,0,10.13,96.75
02-06-2016,38.4,43.98,32.15,6.51,317.31,0.61,10.62,96.64
03-06-2016,38.37,43.76,32.19,4.87,276.94,1.18,10.07,96.54
04-06-2016,37.74,43.31,32.27,3.2,123.25,4.67,11.84,96.53
05-06-2016,35.13,42.11,29.28,4.03,166.06,5.6,15.01,96.63
06-06-2016,32.48,37.51,27.56,3.41,206.94,5.59,17.15,96.71
07-06-2016,33.74,40.65,26.95,3.13,236.75,3,16.05,96.7
08-06-2016,33.67,41.48,26.5,4.19,245.38,2.46,16.54,96.59
09-06-2016,33.15,39.18,27.02,3.92,254.94,3.69,16.48,96.63
10-06-2016,33.29,39.56,27.15,4.17,265,3.05,16.78,96.65
11-06-2016,33.96,39.7,28.37,5.67,278.44,0.2,15.32,96.69
12-06-2016,34.09,40.5,27.94,5.84,284.25,0.27,14.65,96.68
13-06-2016,33.98,39.72,28.4,6.67,286.06,0.01,14.04,96.68
14-06-2016,34.87,41.51,27.61,7.47,292.44,0,14.04,96.62
15-06-2016,35.05,41.4,28.62,8.06,289.12,0,13.85,96.5
16-06-2016,34.74,40.13,28.67,6.45,294.19,0,13.55,96.45
17-06-2016,33.81,38.91,29.01,5.82,289.06,2.09,13.92,96.46
18-06-2016,30.39,34.76,26.79,4.14,302,18.63,16.54,96.59
19-06-2016,29.9,34.39,25.72,1.86,161.12,13.89,18.92,96.57
20-06-2016,31.01,35.98,26.68,2.97,148.5,2.01,18.62,96.52
21-06-2016,31.55,37.14,26.39,2.95,193.12,3.47,18.74,96.55
22-06-2016,30.45,33.84,26.38,2.55,249.12,16.22,19.04,96.74
23-06-2016,29.65,33.24,26.69,3.14,302.38,9.93,19.84,96.71
24-06-2016,28.02,30.83,25.94,1.88,275,8.32,19.35,96.69
25-06-2016,28.16,32.55,25.3,3.8,264.19,3.61,18.37,96.72
26-06-2016,28.26,31.83,24.45,2.92,271.75,8.6,18.31,96.71
27-06-2016,28.98,34.1,25.02,3.58,271.94,8.62,18.86,96.55
28-06-2016,27.01,29.83,24.99,5.08,283.94,15.57,19.04,96.47
29-06-2016,28.48,32.92,24.32,3.54,264.69,25.05,19.78,96.46
30-06-2016,28.47,33.82,24.53,5.31,299.12,12.58,19.47,96.48
01-07-2016,27.17,30.41,25.15,6.22,271.69,7.59,18.92,96.45
02-07-2016,27.4,30.96,24.91,4.7,255.75,15.34,19.41,96.45
03-07-2016,27.04,30.04,24.65,4.61,250.5,19.17,20.02,96.51
04-07-2016,26.9,30.3,24.87,5.04,262.69,20.68,19.78,96.53
05-07-2016,26.44,29.66,24.19,5.73,271.44,8.8,18.68,96.56
06-07-2016,26.56,30.49,23.68,6.3,273.31,1.62,18.43,96.52
07-07-2016,26.29,28.98,23.91,7.25,278.38,9.26,18.37,96.53
08-07-2016,25.92,28.41,23.88,9.34,277.44,31.74,18.55,96.32
09-07-2016,25.66,28,24.1,9.52,274,40.01,19.04,96.11
10-07-2016,25.65,27.69,23.7,9.93,272.12,24.38,18.68,96.14
11-07-2016,25.93,28.56,24.02,9.1,283.88,44.8,19.65,96.13
12-07-2016,25.19,27.76,23.36,7.03,267.25,26.29,18.62,96.41
13-07-2016,26.59,30.58,23.04,4.73,262.19,0.78,18.68,96.58
14-07-2016,27.88,32.64,23.44,4.2,272.75,0.08,18.86,96.63
15-07-2016,27.39,30.94,24.55,4.52,280.62,0.24,18.92,96.7
16-07-2016,27.44,31.15,24.32,3.55,251.44,4.98,18.68,96.79
17-07-2016,27.19,30.88,23.94,3.28,231.38,7.3,18.62,97.03
18-07-2016,26.51,29.96,24.04,3.77,270.44,5.97,18.37,97.05
19-07-2016,25.65,28.5,23.2,4.34,280.44,4.04,18.31,96.98
20-07-2016,26.45,30.98,22.98,4.52,288.44,0.34,18.55,96.86
21-07-2016,26.65,30.4,24,3.82,295.12,5.04,19.29,96.73
22-07-2016,25.72,28.49,24.04,5.08,279.81,21.15,19.17,96.63
23-07-2016,26.83,31.06,23.67,3.97,267.5,10.41,18.98,96.64
24-07-2016,27.39,31.24,23.6,1.38,213.88,15.8,19.17,96.71
25-07-2016,27.01,30.53,24.36,1.79,190.25,25.48,19.84,96.78
26-07-2016,27.05,30.4,24.51,1.18,212.19,26.07,20.2,96.79
27-07-2016,26.35,29.49,23.97,4.09,203.25,64.82,19.84,96.83
28-07-2016,26.43,29.05,23.91,2.96,242.5,5.53,18.86,96.89
29-07-2016,26.18,29.5,23.38,2.2,275.12,2.33,18.98,96.8
30-07-2016,26.26,29.62,23.51,2.49,265.12,7.07,18.98,96.75
31-07-2016,25.83,29.02,23.9,3.73,265.19,18.48,19.23,96.73
01-08-2016,26.26,29.95,23.44,5.33,276.56,9.58,19.71,96.52
02-08-2016,25.44,28.23,23.44,4.79,277.88,8.26,18.8,96.29
03-08-2016,25.41,28.1,23.05,6.2,271.5,16.27,18.86,96.3
04-08-2016,25.93,29.58,22.92,5.65,270,7.63,19.17,96.41
05-08-2016,25.44,27.9,23.14,4.33,260.69,4.15,19.17,96.46
06-08-2016,25.82,29.01,23.32,5.7,262.88,12.16,19.17,96.46
07-08-2016,25.57,28.64,22.86,5.3,256.62,8.92,18.86,96.63
08-08-2016,26.06,29.96,22.48,5.34,256.94,3.08,18.62,96.77
09-08-2016,26.4,30.51,22.66,5.39,247.31,1.36,19.17,96.69
10-08-2016,25.46,28.38,23.12,4.46,247.19,2.54,18.74,96.8
11-08-2016,26.01,29.8,22.75,4.52,267.5,1.5,18.55,96.95
12-08-2016,25.5,29.48,22.66,4.16,277.69,0.56,18.31,96.95
13-08-2016,26.2,30.09,23.18,4.38,282.5,2.39,18.86,96.8
14-08-2016,26.13,30.14,22.94,5.35,287.88,4.9,18.74,96.76
15-08-2016,24.89,27.43,22.35,5.14,285.25,1.89,18.13,96.71
16-08-2016,25.91,30.58,22.27,6.12,290.56,0,18.01,96.57
17-08-2016,24.82,27.87,22.05,4.98,288.88,0,17.64,96.59
18-08-2016,25.72,29.89,22.48,5.23,286.81,0,17.64,96.63
19-08-2016,25.48,29.94,22.35,5.32,279.69,0.02,17.21,96.67
20-08-2016,25.42,30.39,21.51,4.51,263.94,1.4,17.09,96.73
21-08-2016,25.57,29.83,21.28,3.52,258,0.22,17.64,96.82
22-08-2016,26.04,30.23,21.87,2.97,263.12,0.87,17.7,96.87
23-08-2016,26.43,30.64,23.12,3.77,251.94,5.38,18.55,96.78
24-08-2016,27.03,31.3,23.09,2.85,268.94,2.21,18.68,96.78
25-08-2016,26.54,30.77,23.58,3.31,302.69,0.67,18.31,96.92
26-08-2016,26.14,30.57,22.8,3.68,305.94,0.16,18.13,96.88
27-08-2016,26.49,30.57,22.25,2.05,268.12,0.94,18.07,96.86
28-08-2016,27.54,31.6,23.37,1.02,185.12,15.61,18.98,96.93
29-08-2016,28.19,32.35,24.64,1.19,269.06,8.24,19.84,96.83
30-08-2016,26.85,30.13,24.31,3.01,304.94,4.47,19.96,96.76
31-08-2016,25.91,29,23.69,2.03,296.56,6.15,19.1,96.8
01-09-2016,26.02,30.34,22.95,3.3,275.12,2.69,18.8,96.86
02-09-2016,25.75,29.35,22.77,4.01,273.62,0.22,18.19,96.91
03-09-2016,26.01,29.78,23.21,3.96,283.94,0.15,18.07,96.9
04-09-2016,25.23,29.49,22.32,4.2,291.44,0.19,16.72,97.1
05-09-2016,25,29.75,21.18,4.35,294.19,0.37,16.66,97.17
06-09-2016,24.65,29.8,20.63,4.52,293.81,0,16.24,97.22
07-09-2016,24.58,29.43,20.79,4.37,294.19,0.14,16.17,97.15
08-09-2016,25.01,29.7,21.12,3.8,305.44,0.64,16.85,97.14
09-09-2016,25.29,29.5,22.2,3.95,305.88,0.07,17.76,97.18
10-09-2016,25.75,30.01,22.53,4.54,309.06,1.29,17.94,97.11
11-09-2016,25.49,29.54,22.81,4.04,307.75,0.41,17.88,96.98
12-09-2016,25,28.63,22.68,4.45,305.81,5.89,17.94,96.98
13-09-2016,24.68,27.41,22.46,3.33,241.94,20.67,18.49,96.99
14-09-2016,26.26,29.59,23.05,2.62,214.19,13.5,19.23,96.93
15-09-2016,26.44,30.02,23.87,2.54,147.5,17.9,19.78,96.83
16-09-2016,26.72,30.52,23.73,2.91,67.62,12.31,20.02,96.75
17-09-2016,26.61,31.11,23.3,2.44,151.31,12.44,19.41,96.76
18-09-2016,25.81,29.89,22.25,3.2,191,2.7,18.55,96.9
19-09-2016,26.51,30.45,23.08,2.27,253.56,2.71,18.92,96.89
20-09-2016,26.4,30.31,23.38,2.46,326.38,5.24,19.47,96.86
21-09-2016,26.46,30.19,23.8,2.53,143.75,3.84,19.53,96.95
22-09-2016,26.43,29.88,23.26,2.56,38.94,1.67,19.23,96.98
23-09-2016,26.17,29.4,23.59,2.44,21.81,6.59,19.47,96.74
24-09-2016,26.01,29.28,23.81,3.22,123.06,18.86,19.53,96.56
25-09-2016,26.16,30.03,23.35,3.6,340.62,12.81,19.23,96.65
26-09-2016,26.53,30.51,23.58,3.38,329.31,3.61,19.47,96.85
27-09-2016,26.48,30.48,23.78,3.91,330.69,2.66,18.92,96.95
28-09-2016,25.91,30.87,21.72,3.9,318.25,0.44,17.88,96.91
29-09-2016,25.64,29.9,22.25,3.94,317.06,10.62,18.31,96.86
30-09-2016,24.39,26.04,22.87,4.16,312.12,7.15,18.55,96.81
01-10-2016,25.73,29.05,23.32,3.11,137.44,12.03,19.23,96.84
02-10-2016,25.39,28.11,23.58,3.55,87.81,15.37,18.98,97.06
03-10-2016,26.01,30.12,22.48,2.25,157.94,0.59,18.62,97.06
04-10-2016,25.75,29.99,22.16,3.46,202.06,6.24,18.49,97.05
05-10-2016,25.51,29.09,23.25,3.12,254.56,3.16,18.55,97.01
06-10-2016,25.69,29.7,22.37,3.7,293.81,0.21,18.37,97.09
07-10-2016,25.65,29.56,22.45,3.32,305.5,0.69,18.25,97.1
08-10-2016,25.24,28.54,22.5,3.58,304.81,15.63,18.92,97.09
09-10-2016,25.67,30.01,22.9,4.09,313.25,0.34,18.07,97.06
10-10-2016,25.6,30.24,21.95,3.6,317.38,4.2,17.88,97.13
11-10-2016,24.95,30.77,20.58,3.62,316.31,0.11,16.78,97.2
12-10-2016,24.25,30.25,19.55,2.91,315.5,0,15.44,97.29
13-10-2016,23.26,29.23,17.89,2.14,302.19,0,13,97.42
14-10-2016,23.34,28.83,17.73,1.09,164.25,0,11.11,97.47
15-10-2016,23.59,29.29,18.4,1.48,169.56,0,11.78,97.5
16-10-2016,24.08,29.9,17.76,1.64,153.44,0,12.57,97.53
17-10-2016,23.7,29.54,17.83,1.6,169.88,0,11.66,97.46
18-10-2016,23.13,29.07,17,1.72,113.81,0,11.11,97.39
19-10-2016,22.8,29.58,17.01,2.16,305.12,0,11.84,97.3
20-10-2016,22.94,29.94,15.9,1.78,176.69,0,11.6,97.2
21-10-2016,22.98,29.31,16.42,1.64,173.69,0,11.17,97.3
22-10-2016,23.08,29.48,16.34,1.47,204.12,0,11.23,97.46
23-10-2016,22.52,29.31,16.27,2.09,311.88,0,12.39,97.48
24-10-2016,22.03,28.69,16.76,3.02,318.62,0,12.51,97.44
25-10-2016,21.54,28.24,15.89,2.94,319.31,0,11.96,97.39
26-10-2016,22.25,28.75,15.49,2.12,167.94,0,11.72,97.51
27-10-2016,21.36,28.83,15.54,2.84,94.31,0,11.35,97.68
28-10-2016,20.46,27.25,13.15,2.23,50.75,0,10.19,97.62
29-10-2016,21.71,28.47,15.02,2.13,44.25,0,12.15,97.55
30-10-2016,21.26,27.81,15.13,2.41,46,0,11.6,97.69
31-10-2016,20.68,27.49,14.44,2.41,51.75,0,10.74,97.91
01-11-2016,20.26,27.16,13.68,2.53,58.5,0,10.74,97.83
02-11-2016,20.4,26.87,13.72,2.4,53.75,0,10.99,97.78
03-11-2016,20.94,27.49,14.37,2.25,75.06,0,11.54,97.76
04-11-2016,21.46,27.75,15.21,2.41,106.81,0,11.96,97.53
05-11-2016,22.63,28.69,17.19,2.32,126,0,12.94,97.35
06-11-2016,22.01,28.57,15.94,2.09,63.81,0,9.58,97.54
07-11-2016,21.16,29.1,13.26,2.28,222.19,0,8.67,97.71
08-11-2016,20.76,28.74,13.05,1.75,128.69,0,9.09,97.75
09-11-2016,20.98,27.88,14.37,1.04,143.62,0,8.54,97.84
10-11-2016,19.25,27.12,11.44,1.63,106.81,0,7.63,97.76
11-11-2016,19.17,27.15,13.26,1.64,124.62,0,8.3,97.73
12-11-2016,19.15,26.48,13.51,1.65,128.5,0,8.85,97.84
13-11-2016,19.58,26.85,12.6,1.85,82.25,0,9.89,97.93
14-11-2016,20.25,27.24,13.23,1.68,77.19,0,10.8,97.85
15-11-2016,20.11,27.61,13.66,2.42,70.25,0,10.93,97.8
16-11-2016,19.59,27.7,13.17,2.8,68.62,0,10.44,97.88
17-11-2016,18.77,26.82,11.59,2.52,74.94,0,8.85,97.95
18-11-2016,19.01,27.17,10.99,2.16,71,0,8.61,97.82
19-11-2016,19.55,27.93,12.63,1.85,139.69,0,9.16,97.65
20-11-2016,19.98,28.34,13.27,1.59,110.69,0,9.34,97.69
21-11-2016,20.17,28.66,13.01,1.59,137.94,0,9.03,97.7
22-11-2016,20.37,29.16,13.27,1.66,166.69,0,9.03,97.66
23-11-2016,19.85,29.02,13.07,1.72,162.56,0,8.73,97.64
24-11-2016,19.6,28.5,11.56,2.23,86.75,0,8.73,97.73
25-11-2016,19.29,28.79,11.01,2.38,78.56,0,7.75,97.7
26-11-2016,20.37,30.33,11.6,2.2,205.75,0,7.39,97.69
27-11-2016,21.65,31.33,12.07,1.84,184.62,0,7.14,97.69
28-11-2016,20.48,30.56,11.75,2.16,77.69,0,7.69,97.68
29-11-2016,21.24,31.34,13.35,1.33,156.75,0,8,97.75
30-11-2016,20.37,29.81,12.85,1.71,88.38,0,8.36,97.83
01-12-2016,20.03,29.54,12.55,2.35,88.75,0,9.7,97.81
02-12-2016,20.7,29.69,14.12,2.56,80.5,0,10.31,97.84
03-12-2016,20.32,29.12,13.93,2.99,75.44,0,11.05,97.99
04-12-2016,20.61,29.38,13.82,2.62,68.94,0,10.56,98.06
05-12-2016,19.76,28.4,12.13,2.16,68.12,0,9.09,97.94
06-12-2016,18.67,27.78,10.92,2.59,72.12,0,8.36,97.92
07-12-2016,19.01,28.13,10.46,1.97,80.44,0,7.57,97.88
08-12-2016,19.55,28.51,10.87,1.66,97.62,0,6.47,97.76
09-12-2016,17.91,27.53,8.9,2.28,44.81,0,6.16,97.64
10-12-2016,17.83,27.81,8.58,2.26,51.12,0,6.59,97.61
11-12-2016,18.24,28.77,8.96,2.69,96.56,0,6.9,97.57
12-12-2016,18.77,29.73,10.14,2.83,66.06,0,7.63,97.58
13-12-2016,19.46,29.71,11.62,3.31,70.69,0,8,97.61
14-12-2016,19.82,28.84,12.39,3.23,85,0,8.67,97.78
15-12-2016,19.37,28.82,12.08,3,78.06,0,8.18,97.87
16-12-2016,19.59,28.65,11.23,2.19,78.69,0,7.93,97.96
17-12-2016,19.69,29.05,10.34,2.02,49.56,0,6.65,97.94
18-12-2016,18.08,28.02,9.83,2.55,64.06,0,6.16,97.94
19-12-2016,18.11,28.04,8.89,2.26,76.44,0,5.86,97.95
20-12-2016,18.99,28.62,9.82,1.77,79.56,0,5.92,97.89
21-12-2016,20.09,29.48,10.84,1.4,194,0,5.43,97.9
22-12-2016,19.27,30.02,9.23,2.23,119.75,0,4.64,97.81
23-12-2016,19.26,29.94,8.9,1.77,64.5,0,4.46,97.66
24-12-2016,19.48,30.46,10.69,2.13,101.44,0,5.07,97.5
25-12-2016,19.67,30.61,11.42,1.54,160.12,0,5.8,97.6
26-12-2016,19.44,29.52,9.9,2.27,98.06,0,4.21,97.78
27-12-2016,16.73,27.36,7.69,3.09,67.94,0,4.33,97.88
28-12-2016,17.43,27.62,8.37,2.55,82.62,0,5.8,97.88
29-12-2016,19.32,29.07,10.01,2.03,90.94,0,6.35,97.85
30-12-2016,20.4,30.19,12.5,1.46,100.5,0,6.1,97.86
31-12-2016,20.19,29.81,13.37,1.75,120.62,0,6.23,97.76
01-01-2017,20.69,30.1,12.73,1.92,161,0,6.96,97.72
02-01-2017,20.44,30.4,13.39,2.48,267.31,0,6.16,97.8
03-01-2017,18.65,28.08,10.57,2.72,41.62,0,5.49,97.93
04-01-2017,18.58,27.93,9.81,1.98,68.06,0,6.29,97.85
