Date,Temp,Temp_Min,Temp_Max,WS,WD,HUM,PRE,SP
05-01-2017,19.9,13.67,29.25,1.94,101.44,4.82,0,95.93
06-01-2017,20.27,10.68,30.16,2.64,187.25,4.64,0,95.78
07-01-2017,20.63,11.44,29.81,2.46,245.81,4.03,0,95.57
08-01-2017,21.22,12.1,30.33,1.89,187.5,4.39,0,95.54
09-01-2017,20.4,12.39,30.01,3.35,221.56,5.74,0,95.58
10-01-2017,19.19,12.33,28.3,3.12,305.44,5.8,0,95.8
11-01-2017,17.65,10.08,27.3,3.05,110.44,3.91,0,95.9
12-01-2017,16.73,8.64,26.11,2.71,104.12,3.42,0,95.84
13-01-2017,17.15,8.44,27.17,2.66,76.12,3.91,0,95.85
14-01-2017,18.01,9.51,27.4,3.05,87.31,5,0,95.96
15-01-2017,20.27,12.9,29.26,2.97,108.69,6.1,0,96.07
16-01-2017,20.89,14.19,29.04,2.2,151.38,6.84,0,96.04
17-01-2017,22.08,15.14,30.08,1.63,173.38,6.96,0,95.98
18-01-2017,21.76,14.45,30.58,3.03,135.06,6.35,0,96.1
19-01-2017,20.87,14.01,29.73,3.48,101.06,5.37,0,96.22
20-01-2017,20.4,12.53,29.33,3.42,89.75,5.62,0,96.23
21-01-2017,22.03,13.79,31.33,2.91,116.81,6.16,0,96.22
22-01-2017,22.6,14.39,32.09,2.96,93.94,6.16,0,96.3
23-01-2017,23.29,15.61,32.24,3.08,96.94,6.41,0,96.24
24-01-2017,23.33,15.59,32.46,3.22,100.88,6.16,0,96.17
25-01-2017,22.48,14.85,31.9,3.09,109.88,5.55,0,96.19
26-01-2017,22.72,14.92,30.94,3.69,149.62,6.04,0,96.06
27-01-2017,23.31,16.33,31.62,2.91,153.69,6.41,0,96.04
28-01-2017,21.23,13.01,31.3,2.94,33.12,4.52,0,96.11
29-01-2017,21.44,11.94,31.8,2.42,62.44,3.42,0,96.12
30-01-2017,23.64,15.6,33.89,1.88,94.25,3.11,0,95.97
31-01-2017,24.04,15.4,33.58,1.86,164.25,3.48,0,95.85
01-02-2017,23.94,16.86,33.33,2.06,83.44,3.97,0,95.91
02-02-2017,23.33,15.13,32.92,2.94,102.44,5.19,0,96.1
03-02-2017,23.53,15.4,32.69,3.01,91.81,5.92,0,96.06
04-02-2017,24.5,17.09,34.18,2.95,120.75,5.13,0,95.9
05-02-2017,24.12,14.58,33.93,2.91,213.81,4.27,0,95.81
06-02-2017,22.74,15.47,31.8,3.27,255.56,6.04,0,95.9
07-02-2017,22.83,14.18,32.59,2.39,43.19,3.66,0,95.89
08-02-2017,24.45,14.7,34.1,2.4,120.69,4.21,0,95.9
09-02-2017,24.6,15.84,33.7,2.33,185.62,5.07,0,95.8
10-02-2017,24.05,15.58,32.89,2.54,87.44,5.55,0,95.71
11-02-2017,24.51,16.58,33.71,4.21,170.62,5.55,0,95.72
12-02-2017,24.84,18.15,33.37,2.99,167.5,5.31,0.03,95.98
13-02-2017,25.14,17.26,32.97,3.73,122.69,7.14,0,96.2
14-02-2017,25.27,18.12,33.31,3.47,101.19,7.45,0,96.38
15-02-2017,24.82,17.66,33.45,3.2,98.19,6.65,0,96.39
16-02-2017,25.35,17.53,34.39,2.84,84.19,5.31,0,96.22
17-02-2017,26.05,16.64,34.64,3.4,76.88,4.58,0,96.11
18-02-2017,26.69,17.34,35.94,3.09,54.25,4.64,0,96.14
19-02-2017,27.12,19.33,35.85,2.2,67.81,3.91,0,95.99
20-02-2017,27.59,16.84,37.07,2.37,256.06,3.48,0,95.62
21-02-2017,26.97,17.33,37.46,3.57,290.56,4.27,0,95.49
22-02-2017,26.37,16.87,36.63,2.89,241.56,4.09,0,95.67
23-02-2017,26.85,17.75,36.92,3.09,257.81,4.76,0,95.83
24-02-2017,25.79,17.09,35.58,3.04,33.75,3.11,0,96
25-02-2017,24.79,14.93,35.22,3.39,32.81,2.01,0,96.02
26-02-2017,26.3,16.33,36.4,2.41,66.38,2.38,0,95.77
27-02-2017,26.9,19.49,36.79,2.5,96.5,2.62,0,95.82
28-02-2017,26.65,16.9,36.64,3,92.88,3.3,0,95.9
01-03-2017,27.53,18.15,37.44,2.58,142.88,3.3,0,95.75
02-03-2017,27.19,17.72,36.33,3.52,193.06,5.07,0,95.6
03-03-2017,27.69,18.48,36.21,2.95,195,4.52,0,95.36
04-03-2017,27.14,18.07,36.22,2.44,249.31,4.03,0,95.3
05-03-2017,26.5,17.17,36.31,2.5,105.88,3.42,0,95.37
06-03-2017,26.58,17.62,35.98,3.74,78.62,4.64,0,95.38
07-03-2017,26.48,17.45,36.44,4.12,181.88,4.58,0,95.27
08-03-2017,26.48,18.75,35.09,4.3,313.56,4.82,0,95.32
09-03-2017,26.87,18.83,35.12,3.26,304.38,5.68,0,95.29
10-03-2017,26.01,17.72,34.11,5.23,283.75,5.92,0,95.27
11-03-2017,25.05,16.82,33.51,4.98,284.69,6.41,0,95.48
12-03-2017,22.96,14.62,32.44,3.8,277.69,2.26,0,95.74
13-03-2017,24.76,14.26,35.3,2.82,135.06,2.01,0,95.72
14-03-2017,25.39,15.36,35.15,3.27,78.06,2.75,0,95.74
15-03-2017,27.19,18.12,35.62,3.37,84.31,4.58,0.01,95.76
16-03-2017,27.77,21.27,34.22,3.66,136.88,9.52,3.22,95.65
17-03-2017,27,18.42,36.16,3.97,303.06,5.43,0,95.59
18-03-2017,27.79,18.78,36.72,3.74,319.75,5.74,0,95.64
19-03-2017,28.07,19.55,36.94,4.65,314.62,5.55,0,95.67
20-03-2017,27.72,18.98,36.4,3.29,135.81,5.49,0,95.72
21-03-2017,27.67,18.05,36.68,2.84,76,4.15,0,95.85
22-03-2017,29.77,20.1,39,1.79,91.38,3.91,0,95.75
23-03-2017,30.73,20.41,39.63,1.5,192.19,4.46,0,95.63
24-03-2017,31.09,21.02,39.69,1.52,248.38,5.19,0,95.61
25-03-2017,31.65,22.59,40.74,2.2,224.81,5.19,0,95.61
26-03-2017,31.94,22.33,41.23,3.02,222.88,4.7,0,95.66
27-03-2017,32.37,22.27,41.8,2.69,136.69,4.15,0,95.63
28-03-2017,33.58,24.78,41.48,1.2,152.94,4.94,0,95.63
29-03-2017,33.95,24.26,42.62,1.7,257.19,4.58,0,95.51
30-03-2017,33.66,23.34,42.48,1.7,170.88,4.7,0,95.53
31-03-2017,33.95,22.88,42.33,1.45,216.12,5.07,0,95.62
01-04-2017,33.65,25.01,41.72,1.98,295.12,5.62,0,95.47
02-04-2017,33.12,25.26,41.26,4.26,314.31,6.04,0,95.37
03-04-2017,32.82,24.18,41.15,3.58,275.88,6.29,0,95.42
04-04-2017,32.89,23.71,41.35,3,280.75,6.71,0,95.47
05-04-2017,32.2,23.45,41.02,4.18,290.75,6.35,0,95.4
06-04-2017,32.44,23.48,41.46,3.66,284.75,6.47,0,95.31
07-04-2017,32.02,23.51,41.11,4.05,298.81,5.68,0,95.41
08-04-2017,31.17,21.42,40.95,3.64,326.69,3.3,0,95.48
09-04-2017,31.79,21.33,41.78,3.28,236.31,2.2,0,95.47
10-04-2017,31.26,21.57,41.13,4.02,127.88,1.95,0,95.45
11-04-2017,30.85,20.52,40.9,4.05,94.81,1.77,0,95.49
12-04-2017,32.02,21.8,41.83,3.48,140.56,2.14,0,95.44
13-04-2017,33.35,23.55,42.82,2.73,213.44,2.44,0,95.39
14-04-2017,33.37,23.34,43.28,3.8,324.38,2.81,0,95.25
15-04-2017,33.35,23.55,43.58,4.8,326.19,3.6,0,95.1
16-04-2017,34.1,24.61,43.87,5.78,322.75,4.15,0,95.12
17-04-2017,34.48,25.64,43.65,5.27,293.06,4.21,0,95.27
18-04-2017,34.35,25.29,43.8,5.29,318.5,4.39,0,95.27
19-04-2017,34.49,26.13,43.52,5.73,317.06,4.09,0,95.21
20-04-2017,34.05,25.07,43.45,5.63,305.62,5.07,0,95.15
21-04-2017,33.59,24,43.07,5.07,298.06,5.55,0,95.2
22-04-2017,33.03,24.01,41.9,5.27,287.25,5.8,0,95.3
23-04-2017,31.72,22.97,40.57,5.15,303.75,5.49,0,95.36
24-04-2017,31.4,22.85,40.02,5.6,302.75,5.37,0,95.43
25-04-2017,31.49,22.74,40.29,5.2,317.75,5.68,0,95.42
26-04-2017,31.69,22.8,40.58,4.45,315.62,5.92,0,95.42
27-04-2017,32.67,23.88,41.29,3.96,320.12,5.31,0,95.47
28-04-2017,33.07,23.86,41.39,3.49,297.81,4.58,0,95.44
29-04-2017,33.24,24.65,41.51,4.15,286.19,5.07,0,95.46
30-04-2017,33.44,24.74,41.14,2.87,275.62,6.53,0,95.4
01-05-2017,33.3,24.67,40.87,2.12,307.19,7.26,0,95.44
02-05-2017,34.01,25.4,41.55,2.5,306.81,6.1,0,95.51
03-05-2017,34.87,25.92,42.15,1.22,255.62,6.35,0,95.47
04-05-2017,35.19,27.49,42.62,2.39,294.81,6.77,0.1,95.47
05-05-2017,35.86,27.69,43.93,3.36,316,6.35,0,95.38
06-05-2017,35.69,27.88,44.06,4.41,320.38,5.49,0,95.42
07-05-2017,35.67,27.18,43.9,4.41,319.06,5.98,0,95.45
08-05-2017,35.67,27.2,43.32,3.71,324,6.96,0.01,95.37
09-05-2017,35.87,28.15,43,3.35,179.5,6.96,0.05,95.25
10-05-2017,35.15,27.4,42.28,2.16,320.25,7.14,0,95.3
11-05-2017,35.71,27.99,42.4,2.69,154.94,7.81,0,95.34
12-05-2017,35.86,29.86,41.65,2.38,161.75,9.77,0.51,95.34
13-05-2017,36.83,30.01,43.15,2.64,277.94,9.28,0.41,95.2
14-05-2017,37.44,31.3,43.9,5.2,302.94,8.79,0.03,95.08
15-05-2017,36.9,29.97,43.75,5.95,304.31,9.7,0,95.04
16-05-2017,36.19,28.14,43.55,5.89,307.5,9.58,0,94.97
17-05-2017,34.75,27.94,40.58,4.82,294.31,9.46,0,95.04
18-05-2017,34.96,26.86,42.84,6.16,320.38,7.69,0,95.11
19-05-2017,35.06,27.45,42.62,6.8,314.56,8.3,0,95.21
20-05-2017,34.73,25.92,42.96,6.23,314,7.69,0,95.12
21-05-2017,34.86,26.12,42.98,5.97,306.5,7.39,0,95.03
22-05-2017,34.66,26.67,42.15,5.42,320.44,8.42,0,95.14
23-05-2017,35.06,27.69,42.56,5.61,336.12,8.42,0,95.16
24-05-2017,36.62,28.18,43.89,4.27,328.12,8.18,0,95.01
25-05-2017,37.07,29.56,43.41,4.66,319.38,9.16,0,94.89
26-05-2017,36.51,29.29,42.46,5.19,306.31,10.01,0,94.91
27-05-2017,36.65,28.89,43.85,6.23,299.56,11.66,0.24,94.81
28-05-2017,35.76,27.94,43.06,5.28,289,11.96,3.04,94.85
29-05-2017,34.62,26.32,42.37,6.19,283.38,11.96,0,94.79
30-05-2017,33.62,27.18,40.4,6.79,275.56,14.4,0,94.74
31-05-2017,35.25,28.91,41.19,2.76,230.56,13.92,0.23,94.74
01-06-2017,34.79,30.15,39.52,2.89,127.44,14.95,3.98,94.86
02-06-2017,34.34,30.04,39.13,2.23,189.31,15.32,1.14,94.99
03-06-2017,34.39,29.54,39.33,2.25,144.31,15.26,3,95.05
04-06-2017,32.34,26.86,37.65,4.2,280.31,16.78,1.89,95.13
05-06-2017,30.39,27.44,33.27,5.04,277.94,17.82,2.53,95.15
06-06-2017,30.02,25.26,35.82,4.52,251.06,16.66,23.08,95.23
07-06-2017,29.01,24.84,34.86,5.51,301.38,16.72,2.36,95.28
08-06-2017,27.88,24.58,32.29,5.04,303.75,17.33,2.75,95.21
09-06-2017,28.29,23.94,33.32,5.45,300.31,17.4,6.36,95.06
10-06-2017,28.87,23.82,34.92,4.52,306.5,17.7,9.94,94.93
11-06-2017,28.62,24.61,33.35,2.38,213,18.07,9.72,94.85
12-06-2017,28.55,24.47,33.48,2.06,166.69,17.94,11.36,94.84
13-06-2017,29.07,24.02,34.71,3.35,302.06,17.82,4.1,94.89
14-06-2017,28.5,24.71,32.47,3.36,266.06,18.37,7.12,95.14
15-06-2017,27.26,24.68,31.29,4.86,251.06,19.29,19.26,95.16
16-06-2017,28.34,23.87,32.93,2.79,266.56,18.62,8.32,95.08
17-06-2017,28.82,24.34,33.84,3.48,289.88,17.88,2.62,95.1
18-06-2017,29.8,24.12,35.98,4.98,286.19,17.33,0.2,95.05
19-06-2017,29.8,24.17,35.99,5.53,280.5,16.85,0.88,94.93
20-06-2017,29.44,24.03,35.23,6.09,274.75,16.91,1.26,94.94
21-06-2017,29.51,23.62,35.69,5.7,264.56,16.72,4.35,94.98
22-06-2017,28.95,23.61,34.7,6.34,274.75,17.27,2.65,95.05
23-06-2017,28.94,23.73,34.79,5.25,287.38,17.52,5.25,95.03
24-06-2017,28.91,23.79,34.69,4.77,278.31,17.15,1.31,94.76
25-06-2017,27.62,24.84,32.76,3.73,215.25,18.19,0.96,94.59
26-06-2017,26.44,24.39,29.14,4.88,252.06,18.19,14.29,94.79
27-06-2017,26.89,23.25,32.08,5.85,249.5,17.64,6.67,94.84
28-06-2017,27.67,23.13,33.56,6.1,240.12,16.97,0.14,94.87
29-06-2017,27.96,23.38,33.11,6.3,237.44,17.27,2.62,94.87
30-06-2017,27.8,23.72,32.87,5.88,253.25,17.46,0.06,94.81
01-07-2017,26.62,23.3,30.53,6.42,248.75,17.58,13.53,94.82
02-07-2017,27.39,23.33,32.28,6.6,252.94,17.7,3.78,94.88
03-07-2017,27.48,23.3,33.1,6.21,262.56,16.97,2.08,95
04-07-2017,27.22,23.01,32.49,6.6,270,16.6,0.85,95.03
05-07-2017,26.16,23.37,29.69,5.13,273.25,16.91,2.02,95.11
06-07-2017,28.12,23.05,34.16,5.66,283.69,16.54,0.28,95.09
07-07-2017,28.34,22.69,34.38,5.48,290.88,16.3,0.04,95.14
08-07-2017,28.3,22.83,34.12,5.65,296.19,15.87,0,95.11
09-07-2017,28.16,22.94,34.28,4.6,302.81,16.24,0.04,95.11
10-07-2017,27.87,24,32.53,4.28,292.06,16.66,5.43,95.23
11-07-2017,26.65,23.24,31.5,5.52,283.31,16.42,3.48,95.22
12-07-2017,27.57,23.29,33.44,6.49,277.25,16.66,6.35,95.12
13-07-2017,27.29,23.25,32.87,7.51,277.12,17.33,5.39,94.94
14-07-2017,26.87,23.58,32.04,6.94,268.81,17.64,4,94.83
15-07-2017,27.12,23.18,32.9,6.95,261.25,17.21,4.76,94.92
16-07-2017,26.01,22.73,30.76,5.49,269.19,17.7,23.2,94.91
17-07-2017,26.42,22.4,32.03,4.98,275,17.64,1.66,94.86
18-07-2017,25.76,23.87,28.55,4.76,282.31,18.49,7.93,94.74
19-07-2017,25.37,22.96,28.58,4.28,272.06,17.88,19.34,94.64
20-07-2017,26.12,23.39,29.52,4.97,246.94,19.29,34.67,94.59
21-07-2017,26.81,23.27,31.38,6.7,236.44,18.01,2.02,94.71
22-07-2017,26.65,22.99,31.73,8.16,242.88,17.52,2.25,94.79
23-07-2017,25.91,22.68,29.96,7.24,239.69,17.7,2.98,94.86
24-07-2017,26.39,22.72,31.58,6.46,254.38,17.21,6.52,94.88
25-07-2017,26.23,22.21,31.29,6.52,259.25,16.85,1.84,94.83
26-07-2017,26.58,22.26,32.25,6.7,264.69,16.85,4.48,94.89
27-07-2017,26.03,22.21,31.24,6.3,256.38,17.03,4.77,94.99
28-07-2017,26.44,22.66,32.29,5.63,259.81,17.58,1.41,95.09
29-07-2017,27.1,22.49,32.68,4.62,264.19,17.58,0.74,95.22
30-07-2017,27.01,22.5,32.29,4.17,279.25,17.21,0.06,95.26
31-07-2017,27.23,22.63,32.44,4.09,283.56,17.46,0,95.22
01-08-2017,27.6,22.78,33.05,4.23,282.94,17.64,0.3,95.25
02-08-2017,27.4,22.97,32.73,4.57,284.94,17.46,0.86,95.26
03-08-2017,26.65,22.42,32.46,4.88,268.06,17.09,2.69,95.11
04-08-2017,25.72,22.52,29.15,3.95,279.38,17.33,0.13,94.9
05-08-2017,26.36,22.73,30.06,3.8,301.44,17.52,0.06,94.92
06-08-2017,26.57,23.52,31.28,3.89,317.12,17.21,0.56,94.97
07-08-2017,26.16,22.7,30.55,3.13,294.88,17.33,2.07,95.05
08-08-2017,25.12,22.89,28.1,4.15,282.94,17.09,3.81,95.11
09-08-2017,26.4,22.17,31.61,3.48,274.5,17.09,0.73,95.14
10-08-2017,27.35,22.4,33.03,3.93,283,16.72,0.03,95.14
11-08-2017,27.3,22.63,32.94,4.11,286.62,16.85,1.16,95.2
12-08-2017,25.95,22.65,29.59,4.03,280.88,16.85,1.07,95.28
13-08-2017,26.13,22.23,30.83,3.6,271.44,16.78,6.13,95.37
14-08-2017,26.15,22.5,30.94,2.94,278.19,16.85,9.9,95.48
15-08-2017,26.5,22.27,31.98,3.38,307.5,17.03,1.34,95.39
16-08-2017,26.81,22.8,31.66,4.16,304.88,16.85,1.48,95.22
17-08-2017,26.92,22.08,32.79,4.36,311.81,16.85,0.39,95
18-08-2017,25.15,22.8,28.78,5.3,308.62,16.78,9.46,94.92
19-08-2017,25.4,22.43,28.94,5.8,317.56,18.49,32.56,94.81
20-08-2017,26.36,22.51,30.98,5.07,160.94,19.04,29.19,94.57
21-08-2017,24.8,20.85,29.96,4.52,231.69,16.97,6.99,94.69
22-08-2017,24.9,19.91,29.8,2.97,262.75,16.36,1.42,94.97
23-08-2017,25.97,22.14,30.98,3.3,304,16.91,0.1,95.19
24-08-2017,26.51,22.33,31.83,4.5,306.75,17.58,1.99,95.14
25-08-2017,25.21,22.47,28.87,4.34,297.38,18.19,12.91,94.94
26-08-2017,25.8,22.69,30.39,4.12,303.44,18.31,10.94,94.76
27-08-2017,25.93,23.31,30.15,4.16,311.62,19.17,6.7,94.64
28-08-2017,25.51,23.33,28.37,3.08,218.12,18.8,14.8,94.53
29-08-2017,24.83,22.39,28.36,3.45,230.69,18.31,16.25,94.5
30-08-2017,25.8,21.58,31.21,5.7,224.75,17.27,1.27,94.89
31-08-2017,26.12,21.04,31.42,3.45,251.06,17.52,0.01,95.27
01-09-2017,25.76,21.23,30.97,3.27,282.88,16.54,0,95.37
02-09-2017,25.86,20.6,30.5,2.35,280.25,16.24,0.02,95.33
03-09-2017,26.12,21.73,30.98,2.46,293.62,17.21,0.88,95.34
04-09-2017,26.11,22.37,31.18,3.31,315.44,17.76,1.14,95.45
05-09-2017,26.1,23.08,30.37,3.52,321.69,18.19,1.1,95.42
06-09-2017,26.52,22.51,30.98,1.98,217.5,18.01,0.58,95.34
07-09-2017,26.51,23.08,30.4,2.12,145.19,18.37,3.76,95.34
08-09-2017,26.08,22.84,29.62,1.84,177.62,18.49,26.01,95.35
09-09-2017,27.01,23.12,31.26,1.41,157.75,18.8,2.88,95.27
10-09-2017,26.78,22.42,30.78,2.06,141.5,18.8,1.96,95.32
11-09-2017,27.21,22.68,31.58,2.18,121.06,19.04,4.75,95.43
12-09-2017,26.38,23.58,30.26,2.05,135.25,19.04,13.6,95.53
13-09-2017,26.46,22.59,30.61,1.57,227.12,18.31,4.72,95.49
14-09-2017,25.36,22.51,28.97,1.96,285.25,18.31,13.84,95.36
15-09-2017,25.27,21.9,29.15,2.81,287.75,17.94,21.52,95.25
16-09-2017,25.96,22.07,30.9,2.34,293.81,18.55,1.06,95.13
17-09-2017,24.78,22.59,27.54,2.7,281.5,17.88,1.52,95.16
18-09-2017,25.12,22.49,28.44,2.93,279.88,18.55,3.87,95.18
19-09-2017,25.54,22.39,28.96,1.67,178.44,17.7,5.25,95.11
20-09-2017,25.71,22.34,29.95,2.38,281,18.37,4.08,94.97
21-09-2017,24.85,22.23,28.93,4.26,305.5,17.94,6.88,95.05
22-09-2017,24.6,21.19,28.92,3.7,290.44,16.85,2.42,95.28
23-09-2017,25.12,20.82,30.73,2.71,315.81,16.97,0.45,95.52
24-09-2017,25.03,20.27,30.51,2.98,338.19,16.72,0,95.55
25-09-2017,25.17,21.2,29.96,3.41,335.19,17.33,2.31,95.4
26-09-2017,25.44,21.55,30.33,3.22,339.62,17.52,0.77,95.4
27-09-2017,25.37,21.48,30.58,3.33,340.5,16.91,0.03,95.42
28-09-2017,25.7,21.53,30.4,3.28,284.88,17.27,0.15,95.33
29-09-2017,26.03,21.98,30.86,2.92,183.94,17.64,0.04,95.3
30-09-2017,26.01,21.55,31.72,3.09,334.19,16.91,0,95.43
01-10-2017,25.92,20.69,31.92,3.34,323.56,16.36,0,95.41
02-10-2017,25.89,20.87,31.55,2.95,149.56,16.11,1.06,95.33
03-10-2017,25.96,21.58,31.57,2.29,77.44,14.34,0.12,95.4
04-10-2017,25.19,19.41,32.33,3.1,19.75,13.55,0,95.45
05-10-2017,25.33,18.73,32.26,2.81,39.88,14.59,1.3,95.34
06-10-2017,24.99,22.25,28.9,3.23,75.56,18.01,1.59,95.35
07-10-2017,26.02,22.44,29.84,2.24,127.62,18.19,6.51,95.31
08-10-2017,26.22,23.06,30.58,1.4,110.06,18.55,9.11,95.21
09-10-2017,25.23,22.85,28.94,2.07,145.69,18.49,15.21,95.19
10-10-2017,24.87,21.48,28.96,1.67,108.38,17.58,20.25,95.2
11-10-2017,25.43,21.92,29.26,1.41,119.5,17.58,4.93,95.26
12-10-2017,25.84,22.23,30.16,1.52,125.44,17.7,8.74,95.3
13-10-2017,25.58,21.99,29.56,1.79,149.25,18.43,2.66,95.26
14-10-2017,25.55,22.83,28.97,2.2,54.12,18.68,0.44,95.24
15-10-2017,26.65,23.01,31.45,1.78,96.75,17.46,0.02,95.34
16-10-2017,25.51,20.9,31.35,2.59,324.44,15.56,0,95.43
17-10-2017,24.43,18.95,31.8,2.77,332.06,13.49,0,95.44
18-10-2017,22.99,17.11,30.94,3.3,283.06,12.15,0,95.4
19-10-2017,22.23,15.53,29.82,3.05,290.88,11.05,0,95.36
20-10-2017,23.81,18.59,29.9,2.3,319.62,13.98,0.7,95.37
21-10-2017,25,21,29.82,2.47,301.88,16.6,1.24,95.41
22-10-2017,25.34,21.34,31.31,3.27,309.94,15.87,0.53,95.49
23-10-2017,23.69,18.48,31.04,3.27,338.19,11.96,0,95.67
24-10-2017,22.62,15.9,30.48,2.66,337.62,9.7,0,95.86
25-10-2017,23.22,17.9,31.16,1.91,128.75,9.34,0,95.97
26-10-2017,23.28,15.55,31.35,1.9,170.81,10.62,0,95.99
27-10-2017,23.48,17.8,31.33,2.01,198.62,11.05,0,95.88
28-10-2017,24.2,17.95,31.27,1.65,64.25,11.29,0,95.9
29-10-2017,23.9,18.4,31.28,2.65,94.19,11.29,0,96
30-10-2017,22.85,16.37,31.25,2.55,81.19,10.62,0,96
31-10-2017,22.88,16.23,31.55,2.16,74,10.07,0,95.86
01-11-2017,21.91,15.93,30.61,2.7,65.88,9.64,0,95.92
02-11-2017,21.58,15.51,29.9,3.24,70.56,9.83,0,95.88
03-11-2017,21.71,15.93,30.4,3.18,88.62,9.22,0,95.79
04-11-2017,21.17,14.48,29.87,3.45,82.81,9.4,0,95.86
05-11-2017,21.44,13.81,30.65,3.31,79.25,10.13,0,95.91
06-11-2017,21.58,13.94,31.15,2.91,77.88,9.4,0,95.92
07-11-2017,21.89,14.63,31.01,2.94,86.44,9.95,0,95.93
08-11-2017,22.03,14.59,30.71,2.66,76.5,10.31,0,95.91
09-11-2017,21.82,14.87,30.4,2.02,75.31,10.44,0,95.81
10-11-2017,21.49,15.58,30.41,2.75,80.31,9.28,0,95.84
11-11-2017,20.75,13.99,29.79,3.04,67.38,8.48,0,95.87
12-11-2017,20.68,13.7,29.91,2.62,72.94,8.48,0,95.73
13-11-2017,20.65,13.35,29.55,2.47,81.06,8.67,0,95.57
14-11-2017,22.15,13.97,30.94,2.39,80.88,11.11,0,95.48
15-11-2017,23.23,18.05,29.83,2.98,44.06,12.88,0,95.53
16-11-2017,23.18,17.46,30.06,2.59,43.31,12.21,0,95.61
17-11-2017,23.31,17.55,30.58,2.16,49.69,11.6,0,95.63
18-11-2017,23.69,17.57,31.48,1.95,146.38,11.41,0,95.71
19-11-2017,23.6,17.13,31.33,2.23,49.25,11.11,0.01,95.83
20-11-2017,23.9,18.51,31.56,2.62,49.44,11.11,0.09,95.92
21-11-2017,24.17,17.77,31.76,2.3,74.5,12.57,0.49,95.83
22-11-2017,24.42,19.12,31.54,2.31,134,13.31,0.46,95.74
23-11-2017,23.85,18.03,31.96,2.6,159.81,11.66,0,95.72
24-11-2017,22.48,15.8,31.64,2.41,120.94,9.7,0,95.89
25-11-2017,21.6,14.83,31.06,2.62,65.06,8.18,0,95.97
26-11-2017,20.8,13.08,30.85,2.7,80.69,6.29,0,96.08
27-11-2017,21.05,13.66,30.92,2.27,73.94,5.74,0,95.92
28-11-2017,20.67,12.51,31.27,2.24,92.44,5.37,0,95.87
29-11-2017,20.17,11.62,30.8,2.9,113.06,6.16,0,95.96
30-11-2017,20.4,12.47,30.48,2.87,93.5,6.16,0,95.91
01-12-2017,20.63,12.48,30.98,3.62,93.38,6.23,0,95.84
02-12-2017,20.67,13.31,30.19,3.53,98.44,6.9,0,95.91
03-12-2017,20.16,13.4,29.8,3.51,103.25,6.84,0,95.91
04-12-2017,20.57,12.37,30.08,3.27,105,6.84,0,95.77
05-12-2017,22.41,15.54,30.28,4.56,121.56,7.63,0,95.6
06-12-2017,23.29,16.4,31.01,3.59,134.12,10.01,0,95.58
07-12-2017,23.54,16.83,31.98,3.75,107.38,7.93,0,95.68
08-12-2017,22.96,15.95,31.5,3.27,68.94,8.06,0,95.78
09-12-2017,22.4,15.45,30.95,3.03,40.75,8.48,0,95.82
10-12-2017,21.48,14.09,30.53,2.73,49.38,6.1,0,95.9
11-12-2017,22.51,13.53,31.8,1.95,159.06,5.55,0,95.89
12-12-2017,22.67,15.61,31.73,1.9,231.5,7.32,0,95.91
13-12-2017,23.31,15.96,31.76,1.92,168,7.08,0,95.92
14-12-2017,23.1,15.12,31.33,2.59,134.88,7.57,0,95.98
15-12-2017,22.21,15.67,30.51,3.14,122.06,7.39,0,96.11
16-12-2017,22.32,15.07,31.02,3.56,96.75,7.14,0,96.26
17-12-2017,22.13,15.12,30.18,3.08,91.5,8.12,0,96.35
18-12-2017,21.35,15.17,29.72,2.91,63.06,6.47,0,96.35
19-12-2017,20.72,11.89,30.07,3.28,62.25,3.17,0,96.29
20-12-2017,20.94,12.26,31.48,3.24,59.25,3.36,0,96.28
21-12-2017,19.74,10.87,30.75,3.21,78.81,4.39,0,96.3
22-12-2017,20.91,14.19,28.93,2.38,72.94,4.88,0,96.16
23-12-2017,21.3,14.34,30.52,2.74,80.62,4.82,0,95.95
24-12-2017,21.11,13.16,30.71,2.2,112.06,5.25,0,95.89
25-12-2017,20.53,13.02,30.82,2.69,65.62,4.82,0,96
26-12-2017,18.9,10.52,28.71,3.23,66.56,3.11,0,96.12
27-12-2017,19.11,10.12,29.66,2.85,93.56,2.75,0,96.05
28-12-2017,19.19,10.74,30.26,3.31,102.38,2.93,0,95.95
29-12-2017,19.8,11.72,30.35,2.7,104.19,3.36,0,95.98
30-12-2017,19.99,12.14,29.83,2.8,103.56,4.52,0,95.95
31-12-2017,19.94,12.4,29.49,2.4,84.44,4.33,0,95.81
01-01-2018,20.04,12.24,29.48,2.3,136.25,4.27,0,95.62
02-01-2018,19.87,12.51,29.01,2.27,72.75,5,0,95.65
03-01-2018,19.43,11.46,28.96,2.65,129.81,4.7,0,95.82
04-01-2018,19.99,11.34,29.12,1.92,106.56,3.91,0,95.88
05-01-2018,20.41,12.19,29.77,2.14,165.75,4.58,0,95.75
06-01-2018,20.55,13.77,29.09,1.68,168.62,5.13,0,95.7
07-01-2018,20.01,13.42,28.61,2.01,121,4.7,0,95.78
08-01-2018,19.44,11.69,28.68,3.2,81.25,4.76,0,95.91
09-01-2018,19.17,11.76,28.23,3.02,87.25,4.7,0,96.12
10-01-2018,19.94,11.91,29.38,2.82,84.81,4.03,0,96.18
